train_window,ticker,factor_cluster,sector
2020-12,BAC,7,Financials
2020-12,BAH,6,Industrials
2020-12,BALL,6,Materials
2020-12,BAX,6,Health Care
2020-12,BBWI,5,Consumer Discretionary
2020-12,BBY,5,Consumer Discretionary
2020-12,BC,6,Consumer Discretionary
2020-12,BDX,6,Health Care
2020-12,BEN,6,Financials
2020-12,BF.A,6,Consumer Staples
2020-12,BF.B,6,Consumer Staples
2020-12,BFAM,5,Consumer Discretionary
2020-12,BG,7,Consumer Staples
2020-12,BIIB,6,Health Care
2020-12,BIO,5,Health Care
2020-12,BKNG,6,Consumer Discretionary
2020-12,BKR,3,Energy
2020-12,BLD,5,Consumer Discretionary
2020-12,BLDR,5,Industrials
2020-12,BLK,6,Financials
2020-12,BMRN,5,Health Care
2020-12,BMY,4,Health Care
2020-12,BNY,7,Financials
2020-12,BOKF,7,Financials
2020-12,BPOP,7,Financials
2020-12,BR,6,Industrials
2020-12,BRK.B,6,Financials
2020-12,BRKR,6,Health Care
2020-12,BRO,6,Financials
2020-12,BRX,6,Real Estate
2020-12,BSX,6,Health Care
2020-12,BURL,4,Consumer Discretionary
2020-12,BWA,5,Consumer Discretionary
2020-12,BWXT,5,Industrials
2020-12,BX,6,Financials
2020-12,BXP,6,Real Estate
2020-12,BYD,7,Consumer Discretionary
2020-12,C,7,Financials
2020-12,CACC,5,Financials
2020-12,CACI,5,Industrials
2020-12,CAG,6,Consumer Staples
2020-12,CAH,6,Health Care
2020-12,CAR,5,Industrials
2020-12,CASY,6,Consumer Staples
2020-12,CAT,6,Industrials
2020-12,CB,6,Financials
2020-12,CBOE,6,Financials
2020-12,CBRE,7,Real Estate
2020-12,CBSH,6,Financials
2020-12,CCI,6,Real Estate
2020-12,CCK,6,Materials
2020-12,CCL,7,Consumer Discretionary
2020-12,CDNS,6,Information Technology
2020-12,CDW,6,Information Technology
2020-12,CE,7,Materials
2020-12,CELH,3,Consumer Staples
2020-12,CF,6,Materials
2020-12,CFG,7,Financials
2020-12,CFR,7,Financials
2020-12,CG,6,Financials
2020-12,CGNX,5,Information Technology
2020-12,CHD,6,Consumer Staples
2020-12,CHDN,5,Consumer Discretionary
2020-12,CHE,6,Health Care
2020-12,CHH,5,Consumer Discretionary
2020-12,CHRW,6,Industrials
2020-12,CHTR,6,Communication Services
2020-12,CI,6,Health Care
2020-12,CIEN,4,Information Technology
2020-12,CINF,6,Financials
2020-12,CL,6,Consumer Staples
2020-12,CLF,2,Materials
2020-12,CLH,6,Industrials
2020-12,CLX,6,Consumer Staples
2020-12,CMCSA,6,Communication Services
2020-12,CME,6,Financials
2020-12,CMG,4,Consumer Discretionary
2020-12,CMI,6,Industrials
2020-12,CMS,6,Utilities
2020-12,CNA,7,Financials
2020-12,CNC,6,Health Care
2020-12,CNH,5,Industrials
2020-12,CNP,5,Utilities
2020-12,COF,7,Financials
2020-12,COHR,6,Information Technology
2020-12,COKE,6,Consumer Staples
2020-12,COLB,7,Financials
2020-12,COLM,6,Consumer Discretionary
2020-12,COO,5,Health Care
2020-12,COP,3,Energy
2020-12,COR,6,Health Care
2020-12,CORT,3,Health Care
2020-12,COST,6,Consumer Staples
2020-12,COTY,2,Consumer Staples
2020-12,CPAY,6,Financials
2020-12,CPB,6,Consumer Staples
2020-12,CPRT,5,Industrials
2020-12,CPT,6,Real Estate
2020-12,CRH,6,Materials
2020-12,CRL,5,Health Care
2020-12,CRM,5,Information Technology
2020-12,CROX,4,Consumer Discretionary
2020-12,CRS,6,Materials
2020-12,CRUS,5,Information Technology
2020-12,CSCO,6,Information Technology
2020-12,CSGP,6,Real Estate
2020-12,CSL,6,Industrials
2020-12,CSX,5,Industrials
2020-12,CTAS,5,Industrials
2020-12,CTSH,7,Information Technology
2020-12,CUBE,6,Real Estate
2020-12,CUZ,6,Real Estate
2020-12,CVS,6,Health Care
2020-12,CVX,6,Energy
2020-12,CW,6,Industrials
2020-12,CWEN,6,Utilities
2020-12,CWEN.A,6,Utilities
2020-12,CXT,6,Industrials
2020-12,CZR,1,Consumer Discretionary
2020-12,D,6,Utilities
2020-12,DAL,7,Industrials
2020-12,DAR,7,Consumer Staples
2020-12,DCI,6,Industrials
2020-12,DD,5,Materials
2020-12,DDS,4,Consumer Discretionary
2020-12,DE,6,Industrials
2020-12,DECK,4,Consumer Discretionary
2020-12,DG,6,Consumer Staples
2020-12,DGX,5,Health Care
2020-12,DHI,5,Consumer Discretionary
2020-12,DHR,5,Health Care
2020-12,DINO,3,Energy
2020-12,DIS,6,Communication Services
2020-12,DKS,4,Consumer Discretionary
2020-12,DLB,6,Information Technology
2020-12,DLR,6,Real Estate
2020-12,DLTR,6,Consumer Staples
2020-12,DOC,6,Real Estate
2020-12,DOV,6,Industrials
2020-12,DOX,6,Information Technology
2020-12,DPZ,4,Consumer Discretionary
2020-12,DRI,5,Consumer Discretionary
2020-12,DRS,4,Industrials
2020-12,DTE,6,Utilities
2020-12,DUK,6,Utilities
2020-12,DVA,6,Health Care
2020-12,DVN,3,Energy
2020-12,DXC,7,Information Technology
2020-12,DXCM,1,Health Care
2020-12,EA,6,Communication Services
2020-12,EBAY,5,Consumer Discretionary
2020-12,ECL,6,Materials
2020-12,ED,6,Utilities
2020-12,EEFT,6,Financials
2020-12,EFX,6,Industrials
2020-12,EG,6,Financials
2020-12,EGP,6,Real Estate
2020-12,EHC,6,Health Care
2020-12,EIX,6,Utilities
2020-12,EL,6,Consumer Staples
2020-12,ELS,6,Real Estate
2020-12,ELV,6,Health Care
2020-12,EME,5,Industrials
2020-12,EMN,7,Materials
2020-12,EMR,4,Industrials
2020-12,ENPH,1,Information Technology
2020-12,ENTG,7,Information Technology
2020-12,EOG,3,Energy
2020-12,EPAM,6,Information Technology
2020-12,EPR,5,Real Estate
2020-12,EQIX,6,Real Estate
2020-12,EQR,6,Real Estate
2020-12,EQT,4,Energy
2020-12,ES,6,Utilities
2020-12,ESI,7,Materials
2020-12,ESS,6,Real Estate
2020-12,ETN,6,Industrials
2020-12,ETR,6,Utilities
2020-12,ETSY,1,Consumer Discretionary
2020-12,EVR,7,Financials
2020-12,EVRG,6,Utilities
2020-12,EW,4,Health Care
2020-12,EWBC,7,Financials
2020-12,EXC,6,Utilities
2020-12,EXEL,3,Health Care
2020-12,EXLS,5,Industrials
2020-12,EXP,5,Materials
2020-12,EXPD,6,Industrials
2020-12,EXPE,5,Consumer Discretionary
2020-12,F,7,Consumer Discretionary
2020-12,FAF,5,Financials
2020-12,FANG,3,Energy
2020-12,FAST,6,Industrials
2020-12,FBIN,5,Industrials
2020-12,FCN,6,Industrials
2020-12,FCNCA,7,Financials
2020-12,FCX,2,Materials
2020-12,FDS,6,Financials
2020-12,FDX,6,Industrials
2020-12,FE,6,Utilities
2020-12,FERG,7,Industrials
2020-12,FFIV,5,Information Technology
2020-12,FHN,7,Financials
2020-12,FICO,6,Information Technology
2020-12,FIS,6,Financials
2020-12,FISV,6,Financials
2020-12,FITB,7,Financials
2020-12,FIVE,4,Consumer Discretionary
2020-12,FIX,6,Industrials
2020-12,FLEX,7,Information Technology
2020-12,FLO,6,Consumer Staples
2020-12,FLS,5,Industrials
2020-12,FLUT,4,Consumer Discretionary
2020-12,FMC,6,Materials
2020-12,FNB,7,Financials
2020-12,FNF,5,Financials
2020-12,FR,6,Real Estate
2020-12,FRPT,5,Consumer Staples
2020-12,FRT,4,Real Estate
2020-12,FSLR,5,Information Technology
2020-12,FTAI,6,Industrials
2020-12,FTI,3,Energy
2020-12,FTNT,5,Information Technology
2020-12,FWONA,5,Communication Services
2020-12,FWONK,5,Communication Services
2020-12,G,6,Industrials
2020-12,GAP,4,Consumer Discretionary
2020-12,GD,6,Industrials
2020-12,GDDY,5,Information Technology
2020-12,GE,7,Industrials
2020-12,GEN,6,Information Technology
2020-12,GGG,6,Industrials
2020-12,GILD,6,Health Care
2020-12,GIS,6,Consumer Staples
2020-12,GL,7,Financials
2020-12,GLOB,5,Information Technology
2020-12,GLPI,5,Real Estate
2020-12,GLW,6,Information Technology
2020-12,GM,7,Consumer Discretionary
2020-12,GME,2,Consumer Discretionary
2020-12,GMED,5,Health Care
2020-12,GNRC,5,Industrials
2020-12,GNTX,6,Consumer Discretionary
2020-12,GOOG,5,Communication Services
2020-12,GOOGL,5,Communication Services
2020-12,GPC,6,Consumer Discretionary
2020-12,GPK,6,Materials
2020-12,GPN,6,Financials
2020-12,GRMN,4,Consumer Discretionary
2020-12,GS,7,Financials
2020-12,GWRE,6,Information Technology
2020-12,GWW,6,Industrials
2020-12,H,5,Consumer Discretionary
2020-12,HAL,3,Energy
2020-12,HALO,3,Health Care
2020-12,HAS,6,Consumer Discretionary
2020-12,HBAN,7,Financials
2020-12,HCA,6,Health Care
2020-12,HD,6,Consumer Discretionary
2020-12,HEI,5,Industrials
2020-12,HEI.A,5,Industrials
2020-12,HHH,7,Real Estate
2020-12,HIG,7,Financials
2020-12,HII,7,Industrials
2020-12,HIW,6,Real Estate
2020-12,HLI,6,Financials
2020-12,HLT,4,Consumer Discretionary
2020-12,HOG,5,Consumer Discretionary
2020-12,HON,6,Industrials
2020-12,HPE,7,Information Technology
2020-12,HPQ,6,Information Technology
2020-12,HR,6,Real Estate
2020-12,HRB,5,Consumer Discretionary
2020-12,HRL,6,Consumer Staples
2020-12,HSIC,6,Health Care
2020-12,HST,6,Real Estate
2020-12,HSY,6,Consumer Staples
2020-12,HUBB,6,Industrials
2020-12,HUBS,5,Information Technology
2020-12,HUM,6,Health Care
2020-12,HUN,7,Materials
2020-12,HXL,7,Industrials
2020-12,IAC,6,Communication Services
2020-12,IBKR,7,Financials
2020-12,IBM,6,Information Technology
2020-12,ICE,6,Financials
2020-12,IDA,6,Utilities
2020-12,IDXX,6,Health Care
2020-12,IEX,6,Industrials
2020-12,IFF,6,Materials
2020-12,ILMN,4,Health Care
2020-12,INCY,5,Health Care
2020-12,INGR,6,Consumer Staples
2020-12,INSM,1,Health Care
2020-12,INTC,5,Information Technology
2020-12,INTU,6,Information Technology
2020-12,IONS,3,Health Care
2020-12,IP,6,Materials
2020-12,IPGP,7,Information Technology
2020-12,IQV,5,Health Care
2020-12,IRDM,5,Communication Services
2020-12,IRM,6,Real Estate
2020-12,ISRG,6,Health Care
2020-12,IT,6,Information Technology
2020-12,ITT,6,Industrials
2020-12,ITW,6,Industrials
2020-12,IVZ,7,Financials
2020-12,J,6,Industrials
2020-12,JAZZ,5,Health Care
2020-12,JBHT,6,Industrials
2020-12,JBL,5,Information Technology
2020-12,JCI,6,Industrials
2020-12,JEF,7,Financials
2020-12,JHX,4,Materials
2020-12,JKHY,6,Financials
2020-12,JLL,7,Real Estate
2020-12,JNJ,6,Health Care
2020-12,JPM,7,Financials
2020-12,KBR,7,Industrials
2020-12,KDP,6,Consumer Staples
2020-12,KEX,7,Industrials
2020-12,KEY,7,Financials
2020-12,KEYS,5,Information Technology
2020-12,KHC,6,Consumer Staples
2020-12,KIM,6,Real Estate
2020-12,KKR,6,Financials
2020-12,KLAC,5,Information Technology
2020-12,KMB,6,Consumer Staples
2020-12,KMI,6,Energy
2020-12,KMPR,6,Financials
2020-12,KMX,5,Consumer Discretionary
2020-12,KNX,6,Industrials
2020-12,KO,6,Consumer Staples
2020-12,KR,6,Consumer Staples
2020-12,KRC,6,Real Estate
2020-12,L,7,Financials
2020-12,LAD,6,Consumer Discretionary
2020-12,LAMR,6,Real Estate
2020-12,LAZ,7,Financials
2020-12,LBRDA,6,Communication Services
2020-12,LBRDK,6,Communication Services
2020-12,LBTYA,6,Communication Services
2020-12,LBTYK,6,Communication Services
2020-12,LDOS,6,Industrials
2020-12,LEA,7,Consumer Discretionary
2020-12,LECO,6,Industrials
2020-12,LEN,5,Consumer Discretionary
2020-12,LEN.B,5,Consumer Discretionary
2020-12,LFUS,5,Information Technology
2020-12,LH,6,Health Care
2020-12,LHX,6,Industrials
2020-12,LII,6,Industrials
2020-12,LIN,6,Materials
2020-12,LITE,5,Information Technology
2020-12,LKQ,5,Consumer Discretionary
2020-12,LLY,6,Health Care
2020-12,LMT,6,Industrials
2020-12,LNC,7,Financials
2020-12,LNG,4,Energy
2020-12,LNT,6,Utilities
2020-12,LOPE,4,Consumer Discretionary
2020-12,LOW,5,Consumer Discretionary
2020-12,LPLA,7,Financials
2020-12,LPX,7,Materials
2020-12,LRCX,7,Information Technology
2020-12,LSCC,4,Information Technology
2020-12,LSTR,6,Industrials
2020-12,LULU,4,Consumer Discretionary
2020-12,LUV,4,Industrials
2020-12,LVS,4,Consumer Discretionary
2020-12,LYB,7,Materials
2020-12,LYV,5,Communication Services
2020-12,M,2,Consumer Discretionary
2020-12,MA,6,Financials
2020-12,MAA,6,Real Estate
2020-12,MAN,7,Industrials
2020-12,MANH,6,Information Technology
2020-12,MAR,5,Consumer Discretionary
2020-12,MAS,5,Industrials
2020-12,MASI,6,Health Care
2020-12,MAT,6,Consumer Discretionary
2020-12,MCD,6,Consumer Discretionary
2020-12,MCHP,7,Information Technology
2020-12,MCK,6,Health Care
2020-12,MCO,6,Financials
2020-12,MDLZ,6,Consumer Staples
2020-12,MDT,6,Health Care
2020-12,MDU,5,Utilities
2020-12,MET,7,Financials
2020-12,META,5,Communication Services
2020-12,MGM,5,Consumer Discretionary
2020-12,MHK,5,Consumer Discretionary
2020-12,MIDD,5,Industrials
2020-12,MKC,6,Consumer Staples
2020-12,MKL,6,Financials
2020-12,MKSI,7,Information Technology
2020-12,MKTX,4,Financials
2020-12,MLI,6,Industrials
2020-12,MLM,6,Materials
2020-12,MMM,6,Industrials
2020-12,MNST,6,Consumer Staples
2020-12,MO,6,Consumer Staples
2020-12,MOH,4,Health Care
2020-12,MORN,5,Financials
2020-12,MOS,3,Materials
2020-12,MPC,7,Energy
2020-12,MPT,6,Real Estate
2020-12,MPWR,6,Information Technology
2020-12,MRK,6,Health Care
2020-12,MRSH,6,Financials
2020-12,MRVL,5,Information Technology
2020-12,MS,7,Financials
2020-12,MSA,6,Industrials
2020-12,MSCI,6,Financials
2020-12,MSFT,5,Information Technology
2020-12,MSGS,6,Communication Services
2020-12,MSI,6,Information Technology
2020-12,MSM,4,Industrials
2020-12,MSTR,3,Information Technology
2020-12,MTB,7,Financials
2020-12,MTCH,5,Communication Services
2020-12,MTD,6,Health Care
2020-12,MTDR,2,Energy
2020-12,MTG,5,Financials
2020-12,MTN,5,Consumer Discretionary
2020-12,MTSI,3,Information Technology
2020-12,MTZ,4,Industrials
2020-12,MU,5,Information Technology
2020-12,MUSA,4,Consumer Discretionary
2020-12,NBIX,5,Health Care
2020-12,NCLH,5,Consumer Discretionary
2020-12,NDAQ,6,Financials
2020-12,NDSN,6,Industrials
2020-12,NEE,6,Utilities
2020-12,NEM,4,Materials
2020-12,NEU,4,Materials
2020-12,NFG,6,Utilities
2020-12,NFLX,6,Communication Services
2020-12,NI,6,Utilities
2020-12,NKE,6,Consumer Discretionary
2020-12,NLY,4,Financials
2020-12,NNN,4,Real Estate
2020-12,NOC,6,Industrials
2020-12,NOV,3,Energy
2020-12,NOW,6,Information Technology
2020-12,NRG,6,Utilities
2020-12,NSA,4,Real Estate
2020-12,NSC,6,Industrials
2020-12,NTAP,6,Information Technology
2020-12,NTRA,1,Health Care
2020-12,NTRS,7,Financials
2020-12,NUE,6,Materials
2020-12,NVDA,5,Information Technology
2020-12,NVR,6,Consumer Discretionary
2020-12,NWL,6,Consumer Discretionary
2020-12,NWS,6,Communication Services
2020-12,NWSA,6,Communication Services
2020-12,NXST,7,Communication Services
2020-12,NYT,6,Communication Services
2020-12,O,4,Real Estate
2020-12,OC,5,Industrials
2020-12,ODFL,6,Industrials
2020-12,OGE,6,Utilities
2020-12,OHI,6,Real Estate
2020-12,OKE,7,Energy
2020-12,OLED,5,Information Technology
2020-12,OLLI,4,Consumer Discretionary
2020-12,OLN,7,Materials
2020-12,OMC,6,Communication Services
2020-12,OMF,7,Financials
2020-12,ON,7,Information Technology
2020-12,ORCL,6,Information Technology
2020-12,ORI,6,Financials
2020-12,ORLY,6,Consumer Discretionary
2020-12,OSK,3,Industrials
2020-12,OVV,2,Energy
2020-12,OXY,3,Energy
2020-12,OZK,7,Financials
2020-12,PAG,5,Consumer Discretionary
2020-12,PANW,6,Information Technology
2020-12,PAYC,5,Information Technology
2020-12,PAYX,6,Industrials
2020-12,PB,7,Financials
2020-12,PCAR,6,Industrials
2020-12,PCG,5,Utilities
2020-12,PCTY,5,Information Technology
2020-12,PEG,6,Utilities
2020-12,PEGA,7,Information Technology
2020-12,PEN,6,Health Care
2020-12,PENN,1,Consumer Discretionary
2020-12,PEP,6,Consumer Staples
2020-12,PFE,6,Health Care
2020-12,PFG,7,Financials
2020-12,PFGC,6,Consumer Staples
2020-12,PG,6,Consumer Staples
2020-12,PGR,6,Financials
2020-12,PH,5,Industrials
2020-12,PHM,5,Consumer Discretionary
2020-12,PKG,6,Materials
2020-12,PLD,6,Real Estate
2020-12,PLNT,5,Consumer Discretionary
2020-12,PM,6,Consumer Staples
2020-12,PNC,7,Financials
2020-12,PNFP,7,Financials
2020-12,PNR,5,Industrials
2020-12,PNW,6,Utilities
2020-12,PODD,6,Health Care
2020-12,POOL,6,Consumer Discretionary
2020-12,POST,4,Consumer Staples
2020-12,PPC,5,Consumer Staples
2020-12,PPG,6,Materials
2020-12,PPL,6,Utilities
2020-12,PRGO,6,Health Care
2020-12,PRI,7,Financials
2020-12,PRMB,5,Consumer Staples
2020-12,PRU,7,Financials
2020-12,PSTG,5,Information Technology
2020-12,PSX,6,Energy
2020-12,PTC,6,Information Technology
2020-12,PVH,5,Consumer Discretionary
2020-12,PWR,5,Industrials
2020-12,PYPL,6,Financials
2020-12,QCOM,5,Information Technology
2020-12,QGEN,6,Health Care
2020-12,QRVO,5,Information Technology
2020-12,QSR,5,Consumer Discretionary
2020-12,QXO,5,Industrials
2020-12,R,5,Industrials
2020-12,RARE,3,Health Care
2020-12,RBA,6,Industrials
2020-12,RBC,4,Industrials
2020-12,RCL,5,Consumer Discretionary
2020-12,REG,4,Real Estate
2020-12,REGN,5,Health Care
2020-12,REXR,6,Real Estate
2020-12,RF,7,Financials
2020-12,RGA,7,Financials
2020-12,RGEN,6,Health Care
2020-12,RGLD,4,Materials
2020-12,RH,1,Consumer Discretionary
2020-12,RHI,5,Industrials
2020-12,RITM,7,Financials
2020-12,RJF,7,Financials
2020-12,RL,7,Consumer Discretionary
2020-12,RLI,6,Financials
2020-12,RMD,6,Health Care
2020-12,RNG,5,Information Technology
2020-12,RNR,6,Financials
2020-12,ROK,5,Industrials
